method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,kl_mu_avg,w2_sigma2,w2_mu_avg,sw2_joint,K,K_outliers,include_osum,seed,M0
ABC-SMC,33460.31746031747,1.1447015613194849,284580.0,9.735686779022217,10.685469995748951,24.04349255599541,11318.108112986742,27.63102111483881,7.5531314435612495,10.118603680231104,10.397343658919064,10.912372039601832,15,1,True,42,
ABC-SMC,34246.04569420035,1.1803343202471384,292290.0,10.074153423309326,10.614133165164274,24.04238709203974,11102.185101143554,27.63102111483843,7.591438361579184,10.110347295588564,10.3182034444515,10.850620671021275,15,1,True,42,
ABC-SMC,67610.56105610561,2.2267471707955706,307290.0,10.12056589126587,10.541392660783584,24.048171386524,10930.285424111742,27.63102111479891,7.571194290868556,10.11187343854579,10.232303473788084,10.76284591669362,15,1,True,42,
ABC-SMC,68711.53846153847,2.1693156315730167,321570.0,10.15239715576172,10.480580576361712,24.06197480466419,10854.14454122504,27.631021114820484,7.573044982360758,10.1177983300764,10.174578164976149,10.695445067236736,15,1,True,42,
ABC-SMC,68753.84615384616,2.1603457132975263,335175.0,10.53168535232544,10.409901481860231,24.068892323653262,10786.536272254534,27.631021114820843,7.606939469195405,10.123074458949286,10.122814813896571,10.654980293296774,15,1,True,42,
ABC-SMC,69687.68768768769,2.1823927446886584,348090.0,10.901051759719849,10.339816017834533,24.078658142057,10821.78596851784,27.631021114820967,7.658866681819059,10.136308204162813,10.051898295301047,10.594239967924748,15,1,True,42,
ABC-SMC,70454.54545454546,2.20143531657617,360375.0,11.26034164428711,10.280702679856176,24.103433333019787,10712.289257404083,27.63102111486443,7.649892975880661,10.1434100401734,9.99545806585841,10.529116743126655,15,1,True,42,
ABC-SMC,72317.78425655975,2.2601054870931696,372075.0,11.62824273109436,10.216550049583844,24.105018089479955,10616.110993913486,27.631021114864403,7.576100020326828,10.144626865730828,9.936902450035978,10.471375117999822,15,1,True,42,
ABC-SMC,74049.27536231883,2.324430170842415,383205.0,12.028926134109495,10.141702599789047,24.10244512527412,10450.070004285742,27.631021114863923,7.564238154435293,10.139124809117032,9.895860111205888,10.4047680535743,15,1,True,42,
ABC-SMC,74797.7207977208,2.3536641373593583,393810.0,12.39204168319702,10.109747054703655,24.10906593646061,10394.300740597517,27.631021114863778,7.586288638268101,10.143990116025984,9.83351195026274,10.334930584833048,15,1,True,42,
ABC-SMC,76067.79661016949,2.399674512572208,403920.0,12.742271661758425,10.01841440507808,24.094780476419864,10287.913375135477,27.63102111486302,7.601303953636706,10.140688116937277,9.760731980361792,10.271836149890474,15,1,True,42,
ABC-SMC,76580.55555555556,2.420555529771028,413535.0,13.07099986076355,9.96401263584973,24.10768111778773,10251.04984699268,27.631021114863376,7.601049895804638,10.146135718341132,9.700643585617229,10.22659981201772,15,1,True,42,
ABC-SMC,77628.09917355372,2.459932315010232,422685.0,13.394331455230711,9.893070506788014,24.099371966356017,10174.681935224642,27.63102111486272,7.606471480888058,10.14302276238234,9.641107787328712,10.17269597904315,15,1,True,42,
ABC-SMC,78791.78082191781,2.511803091388859,431385.0,13.752121925354004,9.842532761900904,24.116568720627235,10157.94222398406,27.63102111486388,7.688305543193063,10.156484775745549,9.580076773028583,10.113530108879557,15,1,True,42,
ABC-SMC,79863.76021798365,2.5632906782962754,439650.0,14.110915184020996,9.77100841739576,24.127088382826933,10172.64127782357,27.631021114885097,7.761166814313852,10.169552028470129,9.526136736673912,10.059357140185202,15,1,True,42,
ABC-SMC,81070.65217391304,2.6205267163290493,447510.0,14.465307474136353,9.68243406097858,24.13427802624932,10052.989118624351,27.63102111488497,7.817026084825559,10.168893187800675,9.476425532637448,10.005138057057833,15,1,True,42,
ABC-SMC,148240.38461538465,4.648731992794918,462510.0,14.504043817520142,9.646742311703337,24.11040116301298,9951.65841492506,27.631021114801666,7.695704038517358,10.16354429329126,9.451188051134148,9.984794780468512,15,1,True,42,
ABC-SMC,149943.3962264151,4.673419808441738,476820.0,14.861474990844728,9.593937202447735,24.12365434306044,9983.15384996078,27.63102111480186,7.686622664327944,10.175442462346036,9.40974413764374,9.935925510058812,15,1,True,42,
ABC-SMC,150663.59447004608,4.676805150490569,490410.0,15.223000764846802,9.546869300609972,24.161044028241413,10054.306058312788,27.63102111482486,7.682216593688733,10.19890543608534,9.35539326812908,9.896369341091548,15,1,True,42,
ABC-SMC,152518.18181818182,4.735555432059549,503310.0,15.627332925796509,9.515255126475632,24.14671722375119,9828.911595021484,27.631021114823955,7.6443694269056595,10.184688331522503,9.302448316067524,9.83249143076339,15,1,True,42,
ABC-SMC,146893.16239316238,4.4636977703822645,515595.0,15.667579174041748,9.462876961662582,24.143861792965293,9637.289814425716,27.63102111482364,7.6790571244566275,10.174562274984432,9.259584146272177,9.78023194218057,15,1,True,42,
ABC-SMC,145892.11618257264,4.446334364008608,527400.0,16.073498725891113,9.427874864622837,24.148862238681275,9577.32443080758,27.631021114823497,7.640091421265404,10.174155677362512,9.208559563590718,9.757711381583391,15,1,True,42,
ABC-SMC,147172.131147541,4.49783828089146,538650.0,16.462088108062744,9.388519000102916,24.16472748588192,9366.507342914016,27.63102111482482,7.6281127771602595,10.164310172709444,9.162228604507249,9.706351851999065,15,1,True,42,
ABC-SMC,147673.3870967742,4.535492581705894,549345.0,16.872032403945923,9.34405407444925,24.18009033088115,9115.7995910442,27.63102111484706,7.571341642968047,10.151260753300448,9.095754412908525,9.645070490683096,15,1,True,42,
ABC-SMC,147430.8300395257,4.550810325130016,559500.0,17.270325183868408,9.288112091884734,24.2012055855475,9143.75360743068,27.63102111486976,7.57499001747772,10.172148439374991,9.03073315083786,9.5955486006733,15,1,True,42,
ABC-SMC,145383.1417624521,4.506722872893625,569175.0,17.64382004737854,9.232260177232956,24.23825832743844,9048.876345770685,27.631021114913825,7.518352060527855,10.178061887301622,8.98344826675477,9.54804583251282,15,1,True,42,
ABC-SMC,144415.73033707865,4.500087280844928,578385.0,18.022849559783936,9.175823426463548,24.244150659451645,8927.686625778439,27.631021114913604,7.487257454871315,10.171479777181972,8.937367597575154,9.512464096810344,15,1,True,42,
ABC-SMC,143406.5934065934,4.494526563837705,587250.0,18.405086278915405,9.149375014950053,24.224138356254727,8875.749640864293,27.63102111491272,7.537471250440673,10.16761359546165,8.904708853199804,9.456812444296734,15,1,True,42,
ABC-SMC,140819.14893617024,4.439773119933217,595665.0,18.780240297317505,9.078484944600548,24.251902170294407,8860.799704210112,27.631021114914493,7.474445215619061,10.183951536349792,8.848332381090769,9.40248693406504,15,1,True,42,
ABC-SMC,140716.78321678322,4.46420749584278,603675.0,19.151450157165527,9.032167805153032,24.256620972450488,8659.412271906413,27.631021114914844,7.407513951545932,10.172219642533404,8.788002745188344,9.34868888483632,15,1,True,42,
ABC-SMC,141024.2214532872,4.506285655319759,611340.0,19.53474831581116,8.976851885518371,24.276829357743686,8689.957969457413,27.63102111493688,7.450635640445161,10.184138345457765,8.747940963751335,9.323217091906,15,1,True,42,
ABC-SMC,241364.16184971103,7.5445740209149506,626340.0,19.57816958427429,8.943199397078574,24.25569281858862,8720.071840625244,27.63102111487327,7.432730468189893,10.188071281569998,8.741433550107532,9.299071522559172,15,1,True,42,
ABC-SMC,241276.83615819208,7.386609794056348,640590.0,19.611449003219604,8.907053848596606,24.2361990738543,8560.80852335995,27.631021114872123,7.380301616503358,10.175160904094918,8.678980412717916,9.250741047917147,15,1,True,42,
ABC-SMC,235745.94594594595,7.076598760244008,654195.0,19.637561559677124,8.877894736516655,24.238823348168022,8430.338111123927,27.63102111487156,7.300128815733864,10.166560274232978,8.632843443303141,9.191187217749718,15,1,True,42,
ABC-SMC,230450.77720207247,6.906166224899687,667155.0,19.993351221084595,8.853290337606976,24.22112511500614,8402.369782673359,27.631021114870418,7.423598377806987,10.164771792840224,8.591744741077955,9.137737705512436,15,1,True,42,
ABC-SMC,226490.0,6.796403408050537,679470.0,20.38921022415161,8.792025517571933,24.24259593007096,8443.062108771446,27.63102111487149,7.382490869488911,10.195516052306,8.534286439810115,9.099271398440711,15,1,True,42,
ABC-SMC,220488.038277512,6.627399651437665,691230.0,20.77689790725708,8.736440937114446,24.26698411457138,8291.019297644401,27.631021114914404,7.348845261209573,10.193208045161263,8.495708464676555,9.053364142098037,15,1,True,42,
ABC-SMC,218859.81308411216,6.592718537351423,702540.0,21.16262650489807,8.686241134490096,24.26312175830659,8322.458861587622,27.63102111491431,7.401517115352186,10.203211221667384,8.455601055888126,9.013497171650569,15,1,True,42,
ABC-SMC,220175.925925926,6.648595980656001,713370.0,21.54145097732544,8.66090370631842,24.24662450027494,8195.77240787581,27.63102111491336,7.433892218585694,10.19474898779149,8.410030015473756,8.949269436182234,15,1,True,42,
ABC-SMC,213500.0,6.457921607656113,723765.0,21.892354249954224,8.630532334513784,24.253657671746428,8135.357806572825,27.63102111491428,7.249864402081184,10.1927336008344,8.38008518029679,8.922162021533362,15,1,True,42,
ABC-SMC,211727.27272727268,6.431991678983789,733635.0,22.28685116767884,8.600802338981387,24.249298154801096,8060.961410884306,27.631021114913803,7.481585629911806,10.185224021151685,8.356855919008964,8.885584146674667,15,1,True,42,
ABC-SMC,209889.83050847452,6.403835008373368,743010.0,22.669575929641724,8.538910961924115,24.266333985497788,8067.160758410715,27.631021114914606,7.30247122378924,10.191062780257026,8.292061256221627,8.863368845003727,15,1,True,42,
ABC-SMC,208862.50000000003,6.404735644658407,751905.0,23.057048320770264,8.497034201580462,24.312094435301724,7830.417634856543,27.63102111493775,7.268101761979391,10.173494801066555,8.264570729901495,8.809629625767196,15,1,True,42,
ABC-SMC,207778.68852459016,6.30870640603571,760470.0,23.0898654460907,8.415427806976247,24.30480239198443,7752.322027001031,27.63102111495844,7.309084351998534,10.167331199156472,8.217552243848955,8.786620861563058,15,1,True,42,
ABC-SMC,208292.6829268293,6.264599035102823,768600.0,23.11637043952942,8.38555644554295,24.27673826010481,7587.931992666486,27.63102111495736,7.21978192148413,10.153734590337749,8.158269803401138,8.751825210374422,15,1,True,42,
ABC-SMC,209542.51012145748,6.341095910220333,776355.0,23.493760347366333,8.321356079168366,24.30967106834629,7661.688445166962,27.63102111495928,7.196552531749262,10.177619122208876,8.113880503271739,8.700191853375014,15,1,True,42,
ABC-SMC,371528.1690140845,11.050367467280283,791355.0,23.537282705307007,8.230537646450165,24.12643102822653,7570.716763591843,27.63102111470005,6.893809078754984,10.145795806733334,8.078532324209357,8.677213868721239,15,1,True,42,
ABC-SMC,353368.4210526316,10.498014353869252,805680.0,23.9354727268219,8.228109252783222,24.12500903415157,7352.547738085228,27.631021114699244,6.9088653946353045,10.125045234940444,8.027744896336257,8.625069781096336,15,1,True,42,
ABC-SMC,345715.1898734177,10.269531217808462,819345.0,24.33878898620605,8.169718708772896,24.13189704481046,7314.986358149611,27.631021114699973,6.824958151537691,10.12430930641692,7.966418998511999,8.597165562715722,15,1,True,42,
ABC-SMC,326482.35294117645,9.703436365314555,832530.0,24.743762731552124,8.148104661607881,24.146821659295128,7426.805407568783,27.63102111470016,6.9034082490925055,10.158144555337667,7.94256672610641,8.591778442713442,15,1,True,42,
ABC-SMC,311337.01657458564,9.263354331309843,845280.0,25.150007009506226,8.141718292313776,24.126279475918047,7349.73764816523,27.631021114699067,7.0276881325629565,10.14998937235291,7.908691301666793,8.598101408087391,15,1,True,42,
ABC-SMC,297718.75,8.864069978396097,857430.0,25.52852153778076,8.129597279107049,24.133721538382453,7152.310765400958,27.63102111469861,7.132940260149178,10.130728571637768,7.908120776680676,8.545965170831789,15,1,True,42,
ABC-SMC,295576.53061224485,8.81755798041415,868995.0,25.923620462417603,8.081708554662805,24.12205748268565,7027.017189368347,27.63102111469752,7.217623901866843,10.117365636930034,7.859152196752436,8.49314870826783,15,1,True,42,
ABC-SMC,287622.5490196079,8.483544751709584,880125.0,25.959646940231323,8.074742348934246,24.1217998021163,6788.76776843585,27.63102111469686,7.157666843020605,10.096653078227805,7.832496024654315,8.465326918811067,15,1,True,42,
ABC-SMC,280136.7924528302,8.275009551138249,890835.0,26.31453037261963,8.04056739009399,24.143039626743267,6837.24175260666,27.63102111469788,7.119234047263886,10.115715142096647,7.809837415608599,8.402118214940307,15,1,True,42,
ABC-SMC,282004.6948356808,8.354881373183082,901005.0,26.693845987319943,8.01470988543378,24.13197544351572,6786.361496851421,27.63102111469717,7.097085001401907,10.112944962702228,7.775359993714855,8.318764537947997,15,1,True,42,
ABC-SMC,281069.44444444444,8.36549386566068,910665.0,27.1042001247406,7.942830271692093,24.161348445015733,6653.736491584146,27.63102111469837,7.086181515036611,10.110696562532569,7.73243799532163,8.271711042627793,15,1,True,42,
ABC-SMC,278859.09090909094,8.337767413168242,920235.0,27.5146324634552,7.929967929478304,24.16083543205604,6653.8284472233445,27.63102111469817,7.123115884749548,10.110462242288902,7.730976234574245,8.263686798885638,15,1,True,42,
ABC-SMC,272933.92070484575,8.201280459433399,929340.0,27.925359964370728,7.921122740967868,24.13566086275087,6484.760630196239,27.631021114696647,6.990217255874507,10.091726158287855,7.700964156617752,8.194653968132457,15,1,True,42,
ABC-SMC,267230.7692307692,8.070027114998581,937980.0,28.32579517364502,7.886011935142178,24.157949981893363,6324.496740307403,27.63102111469754,6.970462017829827,10.076199514383054,7.653591677406717,8.14973966208939,15,1,True,42,
ABC-SMC,261742.73858921163,7.94754061296603,946200.0,28.730359315872192,7.794782010396924,24.167178456398872,6243.305648279069,27.63102111469737,6.968417880196169,10.069965190281446,7.624111802280562,8.12215275660969,15,1,True,42,
ABC-SMC,260721.31147540984,7.955811127938859,954240.0,29.118268728256226,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,257638.5542168675,7.80553294313321,962280.0,29.15366554260254,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,257721.1155378486,7.7507291340416336,970320.0,29.181495189666748,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,254781.25,7.605460720757644,978360.0,29.20496916770935,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,253899.61389961388,7.522747660849238,986400.0,29.22587466239929,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,248299.6254681648,7.301930095372575,994440.0,29.244230031967163,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,247525.92592592587,7.225232536410107,1002480.0,29.262191772460938,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,246769.23076923075,7.150229313143589,1010520.0,29.280189037323,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,246923.6363636364,7.102563337846235,1018560.0,29.298073768615723,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,247075.81227436825,7.055574547943226,1026600.0,29.3159122467041,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,243731.44876325093,6.9102016017630765,1034640.0,29.333805799484253,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,243901.75438596497,6.865891741033188,1042680.0,29.35168719291687,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,243222.22222222228,6.798511633166562,1050720.0,29.36957025527954,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,240901.02389078497,6.6865587397240125,1058760.0,29.38742566108704,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,241084.74576271183,6.645256462743727,1066800.0,29.40525984764099,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
ABC-SMC,241265.99326599328,6.60452596533847,1074840.0,29.42316317558289,7.734875354298896,24.167424643097736,6226.050073034812,27.63102111469701,7.006589977006674,10.068416054629056,7.610479096996985,8.104495934210595,15,1,True,42,
